Titulo,Link,Link_img,Marca,Precio_Online,Precio_Normal,Cant_disponible,Atributos,Detalles
"Laptop Gamer MSI Katana GF66 11UC 15.6"" Intel Core i7-11800H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-katana-gf66-11uc-15-6-intel-core-i7-11800h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/126179.png,MSI,"5,999.00","6,199.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,KATANA GF66 11UC,Negro,15.6"",LCD IPS,FHD,1920x1080 px,Intel Core i7-11800H 11° Generación,Octa Core,2.30 GHz ~ 4.60 GHz,8 GB,DDR4,3200 MHz,No,Hasta 64 GB,512 GB,SSD,Windows 10 Home,Dedicada,4 GB,NVIDIA GeForce RTX 3050 Laptop GPU, 4GB GDDR6,144 Hz,178x178°,1,1,2,1,1,Si,Sí,5.1,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,Sí,Sí,Polímero de litio de 3 celdas 53.5 Wh,Hasta 4 horas,Normal,Conector AC/DC,Adaptador de 150W,24.9 mm,359 mm,259 mm,2.25 kg,30.9 cm,9.6 cm,49.7 cm,3.98 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,1 año"
"Laptop Dell G15 5515 J5TDJ 15.6"" AMD Ryzen 7 5800H 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-dell-g15-5515-j5tdj-15-6-amd-ryzen-7-5800h-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/d/e/dell_j5tdj_int_0.jpg,DELL,"6,699.00","6,999.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 3.2, Entradas USB 3.2 tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","DELL,J5TDJ,15.6"",WVA,FHD,1920x1080 px,AMD Ryzen 7 5800H (16MB Cache, 3.2GHz),8 núcleos,3,2 GHz hasta 4,4 GHz(Turbo),16 GB,DDR4,3200 MHz,No,Hasta 32 GB,512 GB,SSD,Windows 11 Home,6 GB,NVIDIA GeForce RTX 3060,120 Hz,1,3,1,1,Si,Sí,5.2,No,0,92 MP HD 1280 x 720 Pixeles,No,Sí,2,No,Sí,Español,Sí,6 celdas de Ión de litio 86 Wh,Toma de entrada de CC,Corriente alterna,240 W,2,12 cm - 2,49 cm,357,3 mm,272,1 mm,2,81 kg,No,Cable de alimentación CA,1 año"
"Laptop Gamer MSI Katana GF66 11UE 15.6"" Intel Core i7-11800H 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-katana-gf66-11ue-15-6-intel-core-i7-11800h-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/126180.png,MSI,"6,999.00","7,599.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Incluye, Garantía del proveedor","MSI,KATANA GF66 11UE,Negro,15.6"",LCD IPS,FHD,1920x1080 px,Intel Core i7-11800H 11° Generación,Octa Core,2.30 GHz ~ 4.60 GHz,16 GB,DDR4,3200 MHz,Sí,Hasta 64 GB,512 GB,SSD,Windows 10 Home,Dedicada,NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6,144 Hz,178x178°,1,1,2,1,1,Si,Sí,5.1,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,Sí,Sí,Polímero de litio de 3 celdas 53.5 Wh,Hasta 4 horas,Normal,Conector AC/DC,Adaptador de 180W,24.9 mm,359 mm,259 mm,2.25 kg,30.9 cm,9.6 cm,49.7 cm,3.98 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,1 año"
"Laptop Lenovo IdeaPad 5i 14"" Intel Core i5 1135G7 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-ideapad-5i-14-intel-core-i5-1135g7-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/126476_11.jpg,LENOVO,"2,899.00","2,899.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 3.1, Entradas USB tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LENOVO,IdeaPad 5i,14"",TN Anti-glare,HD,1366x768 px,Intel Core i5 1135G7 ,Quad Core,2.4GHz,8 GB,DDR4,3200 MHz,No,Hasta 8 GB,SD, SDHC, SDXC, MMC,256 GB,SSD,Windows 10 Home,Integrada,Intel Iris Xe Graphics,1,2,1,Jack 3.5 mm,Sí,v5.1,No,HD 720 px con obturador de privacidad,No,Dolby audio,Sí,2,No,No,Español,No,Polímero de litio 44.5 Wh,Hasta 9 horas,Carga rápida,65W,1.99 cm,32.1 cm,21.1 m,1.39 kg,No,Adaptador de corriente, Cable alimentación, Manual del usuario,1 año"
"Laptop Asus X515EA 15.6"" Intel Core i5-1135G7 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-x515ea-ej921w-15-6-intel-core-i5-1135g7-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/x/5/x515ea-ej921w_1.jpg,ASUS,"2,649.00","3,399.00",Disponible más de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.2, Entradas USB 3.2 tipo C, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo de carga, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","ASUS,X515EA-EJ921W,Gris,15.6"",FHD,1920x1080 px,Intel Core i5-1135G7,4,2.4 GHz,8 GB,DDR4,Sí,Hasta 12 GB,512 GB,SSD,Windows 11 Home,Intel Iris X Graphics,1,2,1,1,Jack 3.5 mm,Sí,Bluetooth 4.1,No,VGA camera,Sí,Sí,Sí,Sí,No,37WHrs, 2S1P, 2-cell Li-ion,Normal,Conector AC,Adaptador de CA de 45 W,1.99 cm,36 cm,23.5 cm,1.80 kg,No,1 año"
"Laptop Asus Vivobook Pro 14 OLED M3401QA 14"" AMD Ryzen 7 5800H 512GB SSD 8GB RAM + Tablet Wacom Intuos CTL-4100 7""",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-vivobook-pro-14-oled-m3401qa-14-amd-ryzen-7-5800h-512gb-ssd-8gb-ram-tablet-wacom-intuos-ctl-4100-7,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/c/1/c197614.jpg,ASUS,"3,899.00","4,899.00",Disponible más de 10 unidades," Marca, Funciones destacadas","ASUS,
,
,
"
"Laptop Asus ZenBook Flip S13 OLED UX371EA 13.3"" Intel Core i7-1165G7 1TB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-ux371ea-hl711w-13-3-intel-core-i7-1165g7-1tb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/u/x/ux371ea-hl711w_1.jpg,ASUS,"6,999.00","7,799.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Entradas HDMI, Entradas USB 3.2, Display Port, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Tipo adaptador alimentación, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ASUS,UX371EA-HL711W,13.3"",OLED,4K,3840x 2160 px,Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores),4,2.8 GHz,16 GB,LPDDR4X,No,1 TB,SSD M.2 PCIe NVMe,Windows 11 Home,1,1,1x HDMI 1.4//1x USB 3.2 Gen 1 Type-A 2x Thunderbolt™ 4 supports display / power delivery//N/A,Sí,5.0,Sí,HD camera with IR function to support Windows Hello,No,Harman/kardon (Premium),Sí,No,No,Sí,67WHrs, 4S1P, 4-cell Li-ion,Conector AC,TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal,1.19 ~ 1.39 cm,30.5 cm,21.1 cm,1.20 kg,Sí,Funda, Adaptador USB-C para audio jack, Adaptador Ethernet Gigabit USB-A a RJ45,1 año"
"Laptop Gamer Acer AN515-55-789Q 15.6"" Intel Core i7-10750H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-an515-55-789q-15-6-intel-core-i7-10750h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125767.jpg,ACER,"4,999.00","5,599.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 3.2, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ACER,AN515-55-789Q,15.6"",LCD,FHD IPS,1920x1080 px,Intel Core i7-10750H,Hexa Core,2.60 GHz,8 GB,DDR4,Sí,512 GB,SSD,Windows 10 Home,Dedicada,4 GB,NVIDIA GeForce GTX 3050,144 Hz,1,3,1,1,1,Sí,5.0,No,Si,No,Dolby audio,Sí,2,No,Sí,Sí,Ion Litio (Li-Ion) 4 celdas,Hasta 6 horas, según condiciones de uso,57w,23.90 mm,363.4 mm,255 mm,2.30 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop MSI Bravo 15 B5DD-003SP 15.6"" AMD Ryzen 5 5600H 512GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-msi-bravo-15-b5dd-003sp-15-6-amd-ryzen-5-5600h-512gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/j/2/j2_1_3.jpg,MSI,"4,599.00","5,499.00",Disponible menos de 5 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Memoria RAM máxima soportada, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Entradas USB tipo C, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Alto empaque, Ancho empaque, Profundidad empaque, Peso con empaque, Incluye lápiz táctil, Garantía del proveedor","MSI,Bravo 15 B5DD-003SP,15.6"",LCD IPS,FHD,1920x1080 px,AMD Ryzen 5 5600H,Hexa Core,3.30 GHz ~ 4.20 GHz,8 GB,DDR4,3200 MHz,No,Hasta 64 GB,512 GB,SSD,Windows 10 Home,Dedicada,4 GB,AMD Radeon RX 5500M,144 Hz,178x178°,1,1,2,1,1,Jack 3.5 mm,Sí,v5.1,No,HD type (30fps@720p),No,Nahimic,Sí,2,No,Sí,Latinoamericano,Sí,Polímero de litio de 3 celdas 53.5 Wh,Hasta 5 horas,Conector AC/DC,24.95 mm,359 mm,259 mm,2.35 kg,30.9 cm,9.6 cm,49.7 cm,3.98 kg,No,1 año"
"Laptop LG Gram 15Z90P-G.AH66B4 15.6"" Intel Core i5 -1135G7 512GB SSD 16GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lg-gram-15z90p-g-ah66b4-15-6-intel-core-i5-1135g7-512gb-ssd-16gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/g/r/gram-15z90p-s-gallery-00.jpg,LG,"4,499.00","5,199.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.2, Entradas USB tipo C, Thunderbolt, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LG,15Z90P-G.AH66B4,15.6"",LED IPS,FHD,1920x1080 px,Intel Core i5 -1135G7 de 11va Gen,4,2.40 GHz,16 GB,LPDDR4,4266MHz,No,Micro SD,512 GB,SSD,Windows 11 Home Plus - 64 bits,Integrada,Tarjeta gráfica integrada Intel Iris Plus,60 Hz,178° / 178°,1,2,1,Thunderbolt 4,Sí,5.1,No,HD 720 px,Sí,HD Audio con DTS X Ultra,Sí,2,Sí,Sí,Sí,Batería de 4 celdas 80Wh ,Hasta 21 horas, 80Wh Li-ion (4 celdas),Adaptador USB-C a RJ45,224 mm,356,9 mm,17,4 mm,1119 gr,No,Cable alimentación, Adaptador PD tipo C de 65 W,1 año"
"Laptop Gaming Dell G5510 15.6"" Intel Core i5 10200H 8GB RAM 256GB SSD",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gaming-dell-g5510-15-6-intel-core-i5-10200h-8gb-ram-256gb-ssd,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/125199_7.jpg,DELL,"3,899.00","4,899.00",Disponible menos de 5 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.2, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Lector de huella digital, Teclado numérico, Tipo de teclado, Teclado retroiluminado, Tipo de Batería, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Garantía del proveedor","DELL,G5 510 / 8256G61BW10SCC,Negro,15.6"",FHD,1920x1080 px,Intel Core i5 10200H,4,Hasta 4.1 GHz,8 GB,DDR4,2933 MHz,No,256 GB,SSD,Windows 10 Home,Integrada,4 GB,NVIDIA GeForce GTX 1650 4GB GDDR6,1,2,1,1,Jack,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Español,Sí,Batería de 3 celdas, 56 Wh,24.9 mm,357.26 mm,272.83 mm,2.18 kg,No,1 año"
"Laptop LG Gram 14Z90P-G.AJ62B4 14"" Intel i5 Evo 11a Generación 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lg-gram-14z90p-g-aj62b4-14-intel-i5-evo-11a-generacion-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/g/r/gram-14z90p-b.jpg,LG,"3,499.00","4,499.00",Disponible menos de 5 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Velocidad de memoria RAM, Bahía de almacenamiento expandible, Tipo de ranuras para memoria, Almacenamiento, Tipo de almacenamiento, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Angulo de visión, Entradas HDMI, Entradas USB 3.2, Entradas USB tipo C, Puerto mini displaly, Thunderbolt, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Tipo de carga, Tipo adaptador alimentación, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","LG,14Z90P-G.AJ62B4,Negro,14"",LED IPS,WUXGA,1920x1200 px,Intel i5 Evo 11a Generación,Quad Core,2.40 GHz,8 GB,LPDDR4,4266MHz,No,Micro SD,256 GB,SSD,Integrada,Intel Iris Xe Graphics,60Hz,178x178°,1,2,1,1,1,1,Sí,5.1,No,HD 720 px,No,Estéreo,Sí,2,Sí,No,Sí,72 Wh Li-Ion / 4 Celdas,Duración hasta 25.5 horas,65 W,Adaptador PD tipo C de 65 W,215.2 mm,313.4 mm,16.8 mm,999 gramos,No,Adaptador, Cable de poder,1 año"
"Laptop Acer A315-56 15.6"" Intel Core i3 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-acer-a315-56-15-6-intel-core-i3-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/1/2/121104_1.jpg,ACER,"1,599.00","2,099.00",Disponible menos de 10 unidades," Marca, Modelo, Color, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Puertos RJ45, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ACER,A315-56,Azul,15.6"",LCD,HD,1366x768 px,10th Gen Intel Ci31005G1,Dual Core,1.2 Ghz,8 GB,DDR4,Sí,256 GB,SSD,Windows 10 Home,Integrada,Gráficos Intel UHD,60 Hz,1,2,1,1,Sí,4.2,No,0.3MP,Sí,Sí,2,No,Sí,No,Ion Litio (Li-Ion) 2 celdas,Hasta 8 horas,48W,19,90 mm,363,4 mm,247,5 mm,1,9 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop Acer A315-57G-78C5 15.6"" 10th Gen Intel Ci7 1065G7 256GB SSD 8GB RAM + Microsoft 365 Personal (ESD) - 15 meses",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-acer-a315-57g-78c5-15-6-10th-gen-intel-ci7-1065g7-256gb-ssd-8gb-ram-programa-esd-microsoft-365-personal-qq2-01238,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/a/3/a315-57g-78c5_combo_1.jpg,ACER,"3,199.00","3,899.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ACER,A315-57G-78C5,15.6"",LCD LED,FHD IPS,1920x1080 px,10th Gen Intel Ci7 1065G7,Quad Core,1.3 Ghz,8 GB,DDR4,Sí,256 GB,SSD,Windows 10 Home,Dedicada,2 GB,NVIDIA GeForce MX330,60 Hz,1,2,1,1,1,Sí,4.2,No,0.3MP,Sí,TrueHarmony,Sí,2,No,Sí,No,Ion Litio (Li-Ion) 3 celdas,Hasta 8 horas, según condiciones de uso.,36W,19,90 mm,363,4 mm,247,5 mm,1,9 kg,No,Adaptador de corriente, Cable alimentación,1 año"
"Laptop Acer A315-57G-78C5 15.6"" 10th Gen Intel Ci7 1065G7 256GB SSD 8GB RAM",https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-acer-a315-57g-78c5-15-6-10th-gen-intel-ci7-1065g7-256gb-ssd-8gb-ram,https://hiraoka.com.pe/media/catalog/product/cache/a357cb11a228eb6f7f15c0ee1ff203af/a/3/a315-57g-78c5_mesa_de_trabajo_1.jpg,ACER,"3,099.00","3,899.00",Disponible más de 10 unidades," Marca, Modelo, Tamaño de Pantalla, Tipo de Pantalla, Definición de Pantalla, Resolución de Pantalla, Procesador, Núcleos del procesador, Velocidad del procesador, Memoria RAM, Tipo de memoria RAM, Bahía de almacenamiento expandible, Almacenamiento, Tipo de almacenamiento, Sistema Operativo, Tipo de gráficos, Memoria tarjeta gráfica, Modelo de tarjeta gráfica, Tasa de refresco, Entradas HDMI, Entradas USB 2.0, Entradas USB 3.1, Puertos RJ45, Entrada de audio, Wifi integrado, Bluetooth, Pantalla touch, Webcam, Bloqueo de seguridad, Sistema de sonido, Micrófono integrado, Cantidad de parlantes, Lector de huella digital, Teclado numérico, Teclado retroiluminado, Tipo de Batería, Duración de la batería, Consumo, Alto, Ancho, Profundidad, Peso, Incluye lápiz táctil, Incluye, Garantía del proveedor","ACER,A315-57G-78C5,15.6"",LCD LED,FHD IPS,1920x1080 px,10th Gen Intel Ci7 1065G7,Quad Core,1.3 Ghz,8 GB,DDR4,Sí,256 GB,SSD,Windows 10 Home,Dedicada,2 GB,NVIDIA GeForce MX330,60 Hz,1,2,1,1,1,Sí,4.2,No,0.3MP,Sí,TrueHarmony,Sí,2,No,Sí,No,Ion Litio (Li-Ion) 3 celdas,Hasta 8 horas, según condiciones de uso.,36W,19,90 mm,363,4 mm,247,5 mm,1,9 kg,No,Adaptador de corriente, Cable alimentación,1 año"
